"S00117499","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","3","0","3","3","2","2","2","6","1","2","5","1","1","1","0","3","0","0"
"S00116308","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","5","3","1","5","1","7","1","4","2","11","2","9","1","4","3","3","5","3","0"
"S00115774","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","10","9","5","2","4","2","10","3","2","1","3","0","0","1","0","1","0","0","0"
"S00115773","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","6","2","6","7","1","2","2","2","0","3","1","3","0","0","5","0"
"S00115777","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","4","0","0","5","0","1","1","2","0","1","1","1","2","1","0"
"S00117500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","2","0","3","2","5","5","6","9","8","6","2","4","5","2","2","6","3","3","3","1"
"S00117501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","2","3","1","0","0","0","0","3","0","3","1","4","6","0","2","0","1","0","2"
"S00117498","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","2","4","3","2","0","0","3","0","0","0","0","0","2","0","0","2","1","0","0"
"S00117496","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","1","0","0","0","0","2","0","0","0","2","0","0","2","0"
"S00117497","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","1","0","0","2","0","1","0","2","0","1","0","0","0","0","0"
"S00117503","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","1","1","4","1","2","0","0","0","0","0","3","0","0","2","1","0","0"
"S00117502","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","1","1","1","3","2","2","1","3","1","0","1","0","2","0","0"
"S00116302","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","4","2","3","3","4","0","9","2","5","2","0","2","3","4","3","1","0","0","0","0"
"S00116304","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","5","3","4","2","1","3","2","0","6","2","1","1","0","1","1","1","1","1","1","1"
"S00116307","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0"
"S00116306","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","2","1","0","0","0","2","0","0","0","0","0","0","0","0"
"S00116305","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","2","1","0","2","1","0","0","0","0","0"
"S00115776","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","21","14","16","19","19","13","10","16","14","15","13","11","11","7","8","7","5","5","19","22","3"
"S00115772","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7","0","2","4","5","9","4","3","0","1","0","1","3","0","0","1","0","3","0","6","0"
"S00116309","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","14","15","5","7","6","2","9","4","5","2","3","3","3","2","3","2","2","1","0","1","0"
"S00115771","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","5","3","2","2","0","2","0","0","0","1","0","0","0","0","1","0","0","0","0"
"S00115775","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","6","2","5","0","1","0","1","1","0","0","2","0","2","2","5","0"
"S00116295","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","6","4","6","1","7","7","5","4","10","6","1","4","5","3","4","9","5","0"
"S00115763","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3","1","1","4","1","2","1","1","0","2","0","0","1","0","3","3","1","4","0","0"
"S00115762","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","1","3","1","2","8","4","3","3","2","11","3","0","1","3","1","1","5","4","7","2"
"S00115759","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","2","0","3","1","1","1","0","1","2","1","0","4","0","0","0","2","1","3","0"
"S00115760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","3","3","4","1","1","2","1","1","0","3","0"
"S00115761","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","5","1","4","2","3","4","5","2","0","2","3","1","4","0","2","0","2","0","2","1","0"
"S00115767","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","17","11","10","13","7","13","6","15","10","18","10","10","15","3","8","13","7","2","10","10","7"
"S00115768","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","14","1","3","1","4","2","1","1","2","3","0","0","0","0","0","0","0","0","0","0","0"
"S00115769","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3","1","1","0","0"
"S00116303","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0"
"S00115801","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","3","0","0","2","6","0","0","1","0","0","0","1","0","0","2","0","0","0","0"
"S00117615","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","2","0","3","5","0","1","0","1","0","1","1","0","0","1","0","0"
"S00116330","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0","2","2"
"S00115800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","1","1","1","0","1","3","2","3","0","1","4","0","1","0","0","0","1","2","0"
"S00117616","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","4","2","2","0","1","2","4","1","0","0","0","0","1","4","1","1","1","0","1","0"
"S00115799","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","7","2","1","1","1","1","0","0","2","1","1","2","1","1","2","0","2","0"
"S00116331","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","1","8","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0"
"S00116332","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"S00117617","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","3","0","0","1","0","1","0","0","0","1"
"S00115770","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","3","1","0","0","0","0","0","0","0","1","0"
"S00115765","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","1","1","0","0","1","0","0","2","3","1","0","0"
"S00115766","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","1","0","1","1","4","4","1","2","3","1","0","2","0","0","0","0"
"S00115764","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0"
"S00116301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"S00116115","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0"
"S00116117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","1","1","1","4","2","0","0","0","0"
"S00116111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","3","2","1","1","0","0"
"S00116119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","0"
"S00116113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","1","0","0","0","1","0","0","1","1"
"S00116114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0"
"S00116116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","2","3","6","0","2","2","0","4","0"
"S00116118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","1","0","0","0","0","0","0"
"S00116290","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","18","26","20","19","21","19","11","4","6","6","5","3","5","2","2","7","7","4","3","0"
"S00115740","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","49","33","27","29","28","17","14","10","14","39","68","43","40","24","18","32","27","29","59","53","26"
"S00116289","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","5","1","0","1","0","2","2","3","1","1","4","1","0","0","2","2","1","0","1","0"
"S00116291","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","2","0","1","1","0","3","0","3","4","2","4","3","0","2","2","0","3","1","0","0"
"S00115742","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","8","3","0","1","1","1","1","3","1","0","1","3","1","0","0","0","1","0","1","0"
"S00115741","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","3","0","0","0","1","3","0","1","1","0","1","2","1","0","1","1","1","1","0","0"
"S00115735","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","3","6","5","1","4","0","6","3","5","1","1","1","3","0","5","3","0","1","0"
"S00115781","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","7","9","5","2","7","7","6","12","11","6","6","9","6","2","0","5","7","3","5","1","0"
"S00115780","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","4","5","2","3","2","5","2","3","2","2","9","3","2","0","4","1","4","3","1","0"
"S00116310","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","4","4","2","1","3","2","1","6","6","3","4","3","6","0","2","4","12","1"
"S00115783","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","2","1","1","2","1","5","3","7","5","1","1","3","1","2","1","4","2","0","0"
"S00115778","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","3","2","1","0","0","1","1","1","3","2","0","0","1","4","0","4","0","0"
"S00115782","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","1","4","1","0","1","2","1","3","0","0","3","4","0"
"S00117614","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","1","0","0","2","0","0","1","4","4","1","4","0","2","1","1","0","0"
"S00115748","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","1","3","0","0","2","1","0","1","3","5","2","5","3","7","2","0","2","2","2","2"
"S00116554","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","6","1","1","0","2","2","2","3","1","1","4","0","0","2","0","0","0","0","0","1"
"S00117495","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","4","3","2","2","1","4","0","2","2","1","3","1","0","0","0","0"
"S00115747","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","2","0","1","1","0","3","6","1","2","5","6","5","4","0","3","0"
"S00117613","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","5","3","1","1","4","1","3","2","3","0","0","0","0","2","1","0"
"S00115719","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","3","1","0","3","6","2","3","1","2","6","3","1","2","1","1","0","6","2","2","0"
"S00115721","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","5","2","3","1","1","1","0","1","1","2","0","2","1","0","1","0","1","1","0","0"
"S00117488","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","14","12","8","3","10","14","7","3","4","1","6","1","3","1","5","3","3","2","2","3","1"
"S00115718","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","16","4","4","5","4","3","8","4","9","1","6","2","2","4","2","1","2","1","5","0"
"S00116553","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","4","0","0","0","0","0","2","0","2","1","0","2","0","1","1","0","0","0","0","0"
"S00115717","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","3","0","0","1","3","0","0","0","1","1","3","5","2","0","0"
"S00116288","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","3","5","2","0","1","1","1","0","2","0","1","3","3","1","0","3","0","0","0","0"
"S00117490","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","1","1","2","1","0","1","2","1","2","5","3","0","4","3","0","0"
"S00115784","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","13","9","11","15","7","13","20","12","7","12","6","6","5","7","5","6","4","0","5","4","0"
"S00117504","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","13","10","13","14","5","8","6","9","9","9","16","23","10","5","7","3","2","3","4","8","2"
"S00117505","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","10","6","10","5","6","10","5","2","1","4","5","11","5","1","5","9","5","3","4","4","2"
"S00115785","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","2","6","5","8","12","7","5","19","26","20","9","7","4","12","2","3","9","14","2"
"S00115779","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","5","2","4","3","0","2","2","4","4","1","1","2","5","5","3","2","0"
"S00115758","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","2","1","3","4","9","13","13","5","3","5","14","8","3","8","7","3","3","1","0"
"S00115755","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","9","6","10","6","3","1","4","7","4","9","10","5","10","3","5","5","2","2","2","5","1"
"S00115754","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","7","3","8","8","2","4","6","3","2","1","2","0","5","0","1","2","0","3","6","11","0"
"S00116293","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","2","4","4","5","5","4","6","7","7","4","9","4","7","5","6","1","6","1","2","0"
"S00116294","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","9","2","0","4","7","12","8","7","5","4","2","3","5","4","3","0","1","2","3","3","1"
"S00115743","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","9","6","4","6","4","1","2","1","3","0","1","5","7","1","4","5","6","4","2","0","0"
"S00116292","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","1","2","0","2","2","1","2","3","2","1","2","3","5","1","3","3","2","3","1","0"
"S00115744","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","1","2","1","1","0","1","0","2","0","0","3","0","0"
"S00115746","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","3","1","0","0","0","1","3","1","0","1","1","0","0","0","0","0"
"S00115756","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","2","0","0","4","2","2","3","6","5","8","6","4","0","1","5","4","11","8","1"
"S00115753","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","3","8","7","9","10","15","3","2","6","9","6","4","0","3","1","2","4","2","2"
"S00115757","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","4","4","3","3","2","0","2","0","1","1","0","0"
